shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
M720052,40.772452,-73.967049,60004
M720052,40.771763,-73.967538,60005
M720052,40.771763,-73.967538,70001
M720052,40.771762,-73.967539,70002
M720052,40.771142,-73.967989,70003
M720052,40.770568,-73.968408,70004
M720052,40.770568,-73.968408,80001
M720052,40.770512,-73.968449,80002
M720052,40.769892,-73.968909,80003
M720052,40.769262,-73.969359,80004
M720052,40.769062,-73.969509,80005
M720052,40.768994,-73.969558,80006
M720052,40.768994,-73.969558,90001
M720052,40.768622,-73.969829,90002
M720052,40.768682,-73.970009,90003
M720052,40.768732,-73.970209,90004
M720052,40.768762,-73.970439,90005
M720052,40.768782,-73.970789,90006
M720052,40.768782,-73.970949,90007
M720052,40.768782,-73.971159,90008
M720052,40.768762,-73.971589,90009
M720052,40.768782,-73.971919,90010
M720052,40.768962,-73.972679,90011
M720052,40.769002,-73.972849,90012
M720052,40.769042,-73.972969,90013
M720052,40.769172,-73.973399,90014
M720052,40.769232,-73.973589,90015
M720052,40.769292,-73.973719,90016
M720052,40.769392,-73.973919,90017
M720052,40.769432,-73.973989,90018
M720052,40.769502,-73.974109,90019
M720052,40.769652,-73.974379,90020
M720052,40.769762,-73.974549,90021
M720052,40.769872,-73.974719,90022
M720052,40.770282,-73.975319,90023
M720052,40.770562,-73.975769,90024
M720052,40.771312,-73.977069,90025
M720052,40.771422,-73.977239,90026
M720052,40.771522,-73.977389,90027
M720052,40.771612,-73.977539,90028
M720052,40.771732,-73.977719,90029
M720052,40.771862,-73.977919,90030
M720052,40.771972,-73.978059,90031
M720052,40.772142,-73.978289,90032
M720052,40.772252,-73.978449,90033
M720052,40.772322,-73.978559,90034
M720052,40.772402,-73.978749,90035
M720052,40.772688,-73.978531,90036
M720052,40.772688,-73.978531,100001
M720052,40.772692,-73.978529,100002
M720052,40.773032,-73.978289,100003
M720052,40.773662,-73.977819,100004
M720052,40.773852,-73.977679,100005
M720052,40.774252,-73.977389,100006
M720052,40.774342,-73.977319,100007
M720052,40.774551,-73.977168,100008
M720052,40.774551,-73.977168,110001
M720052,40.774662,-73.977089,110002
M720052,40.774902,-73.976909,110003
M720052,40.775532,-73.976459,110004
M720052,40.776212,-73.975949,110005
M720052,40.776342,-73.976259,110006
M720052,40.776391,-73.976375,110007
M720052,40.776391,-73.976375,120001
M720052,40.777432,-73.978859,120002
M720052,40.777574,-73.979200,120003
M720052,40.777574,-73.979200,130001
M720052,40.778520,-73.981466,130002
M720052,40.778520,-73.981466,140001
M720052,40.778592,-73.981639,140002
M720052,40.778682,-73.981829,140003
M720052,40.778772,-73.982029,140004
M720052,40.779092,-73.982791,140005
M720052,40.779092,-73.982791,150001
M720052,40.779802,-73.984479,150002
M720052,40.779491,-73.984708,150003
M720052,40.779491,-73.984708,160001
M720052,40.779112,-73.984989,160002
M720052,40.778472,-73.985449,160003
M720052,40.778636,-73.985839,160004
M720052,40.778636,-73.985839,170001
M720052,40.779002,-73.986709,170002
M720052,40.779172,-73.987109,170003
M720052,40.779222,-73.987219,170004
M720052,40.779352,-73.987549,170005
M720052,40.779422,-73.987769,170006
M720052,40.779512,-73.988029,170007
M720052,40.779036,-73.988305,170008
M720052,40.779036,-73.988305,180001
M720052,40.778892,-73.988389,180002
M720052,40.778722,-73.988469,180003
M720052,40.778192,-73.988699,180004
M720052,40.777632,-73.988809,180005
M720052,40.777432,-73.988849,180006
M720052,40.777172,-73.988969,180007
M720052,40.776852,-73.989179,180008
M720052,40.776732,-73.988899,180009
M720052,40.776712,-73.988859,180010
M720052,40.776609,-73.988633,180011
M960003,40.784483,-73.945522,10001
M960003,40.784732,-73.946139,10002
M960003,40.784815,-73.946336,10003
M960003,40.784815,-73.946336,20001
M960003,40.784922,-73.946589,20002
M960003,40.784242,-73.947089,20003
M960003,40.784308,-73.947240,20004
M960003,40.784308,-73.947240,30001
M960003,40.784352,-73.947339,30002
M960003,40.785192,-73.949329,30003
M960003,40.785274,-73.949525,30004
M960003,40.785274,-73.949525,40001
M960003,40.785862,-73.950929,40002
M960003,40.786018,-73.951305,40003
M960003,40.786018,-73.951305,50001
M960003,40.786492,-73.952449,50002
M960003,40.786562,-73.952609,50003
M960003,40.786582,-73.952659,50004
M960003,40.787128,-73.953957,50005
M960003,40.787128,-73.953957,60001
M960003,40.787222,-73.954179,60002
M960003,40.787902,-73.953669,60003
M960003,40.788500,-73.955105,60004
M960003,40.788500,-73.955105,70001
M960003,40.788502,-73.955109,70002
M960003,40.788572,-73.955269,70003
M960003,40.788822,-73.955829,70004
M960003,40.789102,-73.956509,70005
M960003,40.789162,-73.956679,70006
M960003,40.789402,-73.957239,70007
M960003,40.789472,-73.957399,70008
M960003,40.789542,-73.957549,70009
M960003,40.789562,-73.957599,70010
M960003,40.789952,-73.958539,70011
M960003,40.790042,-73.958849,70012
M960003,40.790122,-73.959209,70013
M960003,40.790232,-73.959729,70014
M960003,40.790322,-73.960019,70015
M960003,40.790392,-73.960219,70016
M960003,40.790512,-73.960439,70017
M960003,40.790682,-73.960699,70018
M960003,40.790932,-73.961069,70019
M960003,40.791112,-73.961369,70020
M960003,40.791242,-73.961619,70021
M960003,40.791432,-73.962029,70022
M960003,40.791532,-73.962279,70023
M960003,40.791572,-73.962399,70024
M960003,40.791622,-73.962539,70025
M960003,40.791652,-73.962659,70026
M960003,40.791742,-73.962959,70027
M960003,40.791872,-73.963339,70028
M960003,40.791952,-73.963509,70029
M960003,40.792122,-73.963759,70030
M960003,40.792362,-73.964169,70031
M960003,40.792221,-73.964272,70032
M960003,40.792221,-73.964272,80001
M960003,40.791652,-73.964689,80002
M960003,40.791792,-73.965059,80003
M960003,40.792302,-73.966259,80004
M960003,40.792862,-73.967549,80005
M960003,40.793001,-73.967883,80006
M960003,40.793001,-73.967883,90001
M960003,40.793950,-73.970159,90002
M960003,40.793950,-73.970159,100001
M960003,40.794042,-73.970379,100002
M960003,40.794082,-73.970469,100003
M960003,40.794252,-73.970859,100004
M960003,40.794523,-73.971507,100005
M960003,40.794523,-73.971507,110001
M960003,40.794612,-73.971719,110002
M960003,40.795292,-73.971229,110003
M960003,40.795352,-73.971379,110004
M960003,40.795803,-73.972440,110005
M960003,40.795803,-73.972440,120001
M960003,40.795922,-73.972719,120002
M960003,40.795262,-73.973189,120003
M960003,40.795222,-73.973219,120004
M960003,40.795153,-73.973054,120005
M960093,40.794987,-73.972651,10001
M960093,40.794982,-73.972639,10002
M960093,40.794682,-73.971889,10003
M960093,40.794612,-73.971719,10004
M960093,40.794461,-73.971357,10005
M960093,40.794461,-73.971357,20001
M960093,40.794252,-73.970859,20002
M960093,40.794082,-73.970469,20003
M960093,40.794042,-73.970379,20004
M960093,40.793866,-73.969957,20005
M960093,40.793866,-73.969957,30001
M960093,40.792862,-73.967549,30002
M960093,40.792671,-73.967110,30003
M960093,40.792671,-73.967110,40001
M960093,40.792302,-73.966259,40002
M960093,40.791792,-73.965059,40003
M960093,40.791732,-73.964901,40004
M960093,40.791732,-73.964901,50001
M960093,40.791652,-73.964689,50002
M960093,40.791532,-73.964399,50003
M960093,40.791542,-73.964169,50004
M960093,40.791612,-73.963759,50005
M960093,40.791642,-73.963629,50006
M960093,40.791682,-73.963419,50007
M960093,40.791732,-73.963109,50008
M960093,40.791742,-73.962959,50009
M960093,40.791652,-73.962659,50010
M960093,40.791622,-73.962539,50011
M960093,40.791572,-73.962399,50012
M960093,40.791532,-73.962279,50013
M960093,40.791432,-73.962029,50014
M960093,40.791242,-73.961619,50015
M960093,40.791112,-73.961369,50016
M960093,40.790932,-73.961069,50017
M960093,40.790682,-73.960699,50018
M960093,40.790512,-73.960439,50019
M960093,40.790392,-73.960219,50020
M960093,40.790322,-73.960019,50021
M960093,40.790232,-73.959729,50022
M960093,40.790122,-73.959209,50023
M960093,40.790042,-73.958849,50024
M960093,40.789952,-73.958539,50025
M960093,40.789562,-73.957599,50026
M960093,40.789542,-73.957549,50027
M960093,40.789472,-73.957399,50028
M960093,40.789402,-73.957239,50029
M960093,40.789162,-73.956679,50030
M960093,40.788942,-73.956499,50031
M960093,40.788772,-73.956369,50032
M960093,40.788622,-73.956309,50033
M960093,40.788442,-73.956279,50034
M960093,40.788242,-73.956249,50035
M960093,40.788162,-73.956209,50036
M960093,40.788082,-73.956139,50037
M960093,40.788002,-73.956019,50038
M960093,40.787892,-73.955759,50039
M960093,40.787832,-73.955629,50040
M960093,40.787772,-73.955479,50041
M960093,40.787725,-73.955367,50042
M960093,40.787725,-73.955367,60001
M960093,40.787532,-73.954909,60002
M960093,40.787222,-73.954179,60003
M960093,40.787062,-73.953798,60004
M960093,40.787062,-73.953798,70001
M960093,40.786582,-73.952659,70002
M960093,40.786562,-73.952609,70003
M960093,40.786492,-73.952449,70004
M960093,40.785948,-73.951137,70005
M960093,40.785948,-73.951137,80001
M960093,40.785862,-73.950929,80002
M960093,40.785192,-73.949329,80003
M960093,40.785027,-73.948939,80004
M960093,40.785027,-73.948939,90001
M960093,40.784352,-73.947339,90002
M960093,40.784242,-73.947089,90003
M960093,40.784150,-73.946873,90004
M960093,40.784150,-73.946873,100001
M960093,40.783842,-73.946149,100002
M960093,40.783642,-73.945689,100003
M960093,40.783552,-73.945489,100004
M960093,40.783242,-73.944739,100005
M960093,40.783922,-73.944219,100006
M960093,40.784142,-73.944729,100007
M960093,40.784173,-73.944802,100008
M980173,40.859233,-73.934230,10001
M980173,40.859232,-73.934229,10002
M980173,40.859202,-73.934139,10003
M980173,40.858672,-73.934459,10004
M980173,40.858422,-73.934619,10005
M980173,40.857102,-73.935599,10006
M980173,40.856775,-73.935842,10007
M980173,40.856775,-73.935842,20001
M980173,40.855702,-73.936639,20002
M980173,40.855422,-73.936789,20003
M980173,40.855092,-73.936889,20004
M980173,40.854807,-73.936977,20005
M980173,40.854807,-73.936977,30001
M980173,40.853119,-73.937504,30002
M980173,40.853119,-73.937504,40001
M980173,40.851873,-73.937914,40002
M980173,40.851873,-73.937914,50001
M980173,40.850613,-73.938395,50002
M980173,40.850613,-73.938395,60001
M980173,40.849982,-73.938649,60002
M980173,40.849682,-73.938779,60003
M980173,40.849292,-73.938949,60004
M980173,40.849162,-73.939019,60005
M980173,40.849092,-73.939059,60006
M980173,40.848942,-73.939139,60007
M980173,40.848852,-73.939179,60008
M980173,40.848662,-73.939249,60009
M980173,40.848542,-73.938589,60010
M980173,40.848432,-73.937969,60011
M980173,40.848362,-73.937689,60012
M980173,40.848302,-73.937489,60013
M980173,40.848085,-73.936951,60014
M980173,40.848085,-73.936951,70001
M980173,40.847862,-73.936399,70002
M980173,40.847409,-73.935328,70003
M980173,40.847409,-73.935328,80001
M980173,40.847342,-73.935169,80002
M980173,40.847062,-73.934529,80003
M980173,40.846762,-73.933789,80004
M980173,40.846599,-73.933408,80005
M980173,40.846599,-73.933408,90001
M980173,40.846552,-73.933299,90002
M980173,40.846322,-73.932759,90003
M980173,40.846142,-73.932329,90004
M980173,40.846272,-73.932239,90005
M980173,40.846342,-73.932189,90006
M980173,40.846422,-73.932129,90007
M980173,40.846492,-73.932079,90008
M980173,40.846202,-73.931439,90009
M980173,40.846012,-73.931119,90010
M980173,40.845852,-73.930919,90011
M980173,40.845752,-73.930829,90012
M980173,40.845642,-73.930769,90013
M980173,40.845562,-73.930729,90014
M980173,40.845492,-73.930709,90015
M980173,40.845312,-73.930709,90016
M980173,40.845132,-73.930749,90017
M980173,40.845032,-73.930789,90018
M980173,40.844902,-73.930879,90019
M980173,40.844502,-73.931199,90020
M980173,40.844312,-73.931349,90021
M980173,40.844092,-73.931479,90022
M980173,40.843972,-73.931529,90023
M980173,40.843842,-73.931569,90024
M980173,40.843582,-73.931609,90025
M980173,40.843432,-73.931609,90026
M980173,40.842852,-73.931509,90027
M980173,40.842552,-73.931489,90028
M980173,40.842442,-73.931499,90029
M980173,40.842052,-73.931589,90030
M980173,40.841862,-73.931649,90031
M980173,40.841782,-73.931679,90032
M980173,40.841652,-73.931729,90033
M980173,40.841522,-73.931789,90034
M980173,40.841142,-73.931999,90035
M980173,40.840752,-73.932249,90036
M980173,40.840182,-73.932589,90037
M980173,40.839722,-73.932849,90038
M980173,40.838902,-73.933329,90039
M980173,40.838402,-73.933609,90040
M980173,40.838042,-73.933809,90041
M980173,40.837922,-73.933879,90042
M980173,40.837772,-73.933959,90043
M980173,40.837342,-73.934189,90044
M980173,40.836682,-73.934559,90045
M980173,40.836012,-73.934919,90046
M980173,40.835702,-73.935059,90047
M980173,40.835252,-73.935199,90048
M980173,40.834912,-73.935279,90049
M980173,40.834612,-73.935329,90050
M980173,40.834502,-73.935339,90051
M980173,40.834262,-73.935359,90052
M980173,40.833652,-73.935379,90053
M980173,40.832982,-73.935359,90054
M980173,40.832152,-73.935289,90055
M980173,40.831982,-73.935269,90056
M980173,40.831492,-73.935239,90057
M980173,40.830582,-73.935149,90058
M980173,40.830262,-73.935119,90059
M980173,40.829452,-73.935029,90060
M980173,40.828722,-73.934909,90061
M980173,40.828612,-73.934899,90062
M980173,40.828132,-73.934839,90063
M980173,40.828022,-73.934829,90064
M980173,40.827972,-73.934829,90065
M980173,40.827722,-73.934789,90066
M980173,40.827142,-73.934709,90067
M980173,40.826462,-73.934629,90068
M980173,40.825322,-73.934539,90069
M980173,40.824992,-73.934519,90070
M980173,40.824342,-73.934539,90071
M980173,40.823862,-73.934539,90072
M980173,40.823622,-73.934529,90073
M980173,40.822872,-73.934459,90074
M980173,40.822382,-73.934429,90075
M980173,40.822012,-73.934439,90076
M980173,40.821372,-73.934489,90077
M980173,40.820942,-73.934499,90078
M980173,40.820232,-73.934469,90079
M980173,40.819662,-73.934429,90080
M980173,40.819312,-73.934409,90081
M980173,40.819052,-73.934399,90082
M980173,40.818942,-73.934369,90083
M980173,40.818712,-73.934319,90084
M980173,40.818282,-73.934219,90085
M980173,40.817822,-73.934139,90086
M980173,40.817542,-73.934109,90087
M980173,40.817152,-73.934129,90088
M980173,40.816872,-73.934159,90089
M980173,40.815892,-73.934249,90090
M980173,40.814932,-73.934369,90091
M980173,40.814752,-73.934389,90092
M980173,40.814632,-73.934399,90093
M980173,40.814202,-73.934439,90094
M980173,40.814132,-73.934449,90095
M980173,40.814012,-73.934459,90096
M980173,40.813002,-73.934549,90097
M980173,40.812492,-73.934599,90098
M980173,40.812432,-73.934609,90099
M980173,40.812052,-73.934669,90100
M980173,40.811542,-73.934789,90101
M980173,40.811272,-73.934879,90102
M980173,40.810892,-73.934969,90103
M980173,40.810742,-73.935029,90104
M980173,40.810602,-73.935099,90105
M980173,40.810492,-73.935179,90106
M980173,40.810402,-73.935269,90107
M980173,40.810242,-73.935389,90108
M980173,40.809542,-73.935929,90109
M980173,40.808892,-73.936389,90110
M980173,40.808262,-73.936859,90111
M980173,40.808182,-73.936909,90112
M980173,40.807642,-73.937299,90113
M980173,40.807012,-73.937759,90114
M980173,40.806402,-73.938209,90115
M980173,40.805772,-73.938669,90116
M980173,40.805102,-73.939159,90117
M980173,40.804779,-73.939388,90118
M980173,40.804779,-73.939388,100001
M980173,40.804552,-73.939549,100002
M980173,40.804422,-73.939649,100003
M980173,40.804312,-73.939729,100004
M980173,40.803802,-73.940109,100005
M980173,40.803172,-73.940569,100006
M980173,40.802542,-73.941029,100007
M980173,40.801912,-73.941479,100008
M980173,40.801852,-73.941359,100009
M980173,40.801812,-73.941249,100010
M980173,40.801182,-73.939739,100011
M980173,40.800552,-73.940209,100012
M980173,40.799922,-73.940659,100013
M980173,40.799292,-73.941129,100014
M980173,40.798612,-73.941619,100015
M980173,40.798129,-73.941974,100016
M980173,40.798129,-73.941974,110001
M980173,40.797932,-73.942119,110002
M980173,40.797822,-73.942199,110003
M980173,40.797472,-73.942459,110004
M980173,40.797222,-73.942659,110005
M980173,40.796962,-73.942839,110006
M980173,40.796532,-73.943159,110007
M980173,40.796062,-73.943479,110008
M980173,40.795422,-73.943949,110009
M980173,40.794802,-73.944409,110010
M980173,40.794172,-73.944859,110011
M980173,40.793542,-73.945319,110012
M980173,40.792912,-73.945789,110013
M980173,40.792242,-73.946279,110014
M980173,40.791874,-73.946543,110015
M980173,40.791874,-73.946543,120001
M980173,40.791562,-73.946769,120002
M980173,40.791032,-73.947159,120003
M980173,40.790932,-73.947229,120004
M980173,40.790302,-73.947689,120005
M980173,40.789672,-73.948149,120006
M980173,40.789052,-73.948599,120007
M980173,40.788422,-73.949059,120008
M980173,40.787792,-73.949519,120009
M980173,40.787162,-73.949979,120010
M980173,40.786532,-73.950429,120011
M980173,40.785862,-73.950929,120012
M980173,40.785792,-73.950979,120013
M980173,40.785496,-73.951192,120014
M980173,40.785496,-73.951192,130001
M980173,40.785182,-73.951419,130002
M980173,40.784552,-73.951889,130003
M980173,40.783932,-73.952339,130004
M980173,40.783302,-73.952799,130005
M980173,40.782672,-73.953259,130006
M980173,40.782052,-73.953719,130007
M980173,40.781422,-73.954179,130008
M980173,40.781322,-73.954259,130009
M980173,40.780792,-73.954629,130010
M980173,40.780162,-73.955089,130011
M980173,40.779492,-73.955579,130012
M980173,40.779293,-73.955720,130013
M980173,40.779293,-73.955720,140001
M980173,40.779182,-73.955799,140002
M980173,40.778802,-73.956079,140003
M980173,40.778172,-73.956549,140004
M980173,40.777542,-73.957009,140005
M980173,40.776902,-73.957469,140006
M980173,40.776272,-73.957939,140007
M980173,40.775632,-73.958399,140008
M980173,40.774952,-73.958899,140009
M980173,40.774844,-73.958978,140010
M980173,40.774844,-73.958978,150001
M980173,40.774652,-73.959119,150002
M980173,40.774272,-73.959389,150003
M980173,40.773632,-73.959859,150004
M980173,40.773002,-73.960319,150005
M980173,40.772362,-73.960779,150006
M980173,40.771732,-73.961249,150007
M980173,40.771102,-73.961709,150008
M980173,40.770412,-73.962209,150009
M980173,40.770292,-73.962295,150010
M980173,40.770292,-73.962295,160001
M980173,40.769732,-73.962699,160002
M980173,40.769102,-73.963159,160003
M980173,40.768482,-73.963619,160004
M980173,40.767852,-73.964079,160005
M980173,40.767802,-73.964109,160006
M980173,40.767709,-73.964178,160007
M980174,40.767117,-73.962524,10001
M980174,40.767182,-73.962479,10002
M980174,40.767802,-73.962029,10003
M980174,40.768432,-73.961569,10004
M980174,40.769062,-73.961109,10005
M980174,40.769742,-73.960599,10006
M980174,40.770099,-73.960336,10007
M980174,40.770099,-73.960336,20001
M980174,40.770422,-73.960099,20002
M980174,40.771052,-73.959619,20003
M980174,40.771692,-73.959169,20004
M980174,40.772312,-73.958719,20005
M980174,40.772952,-73.958249,20006
M980174,40.773592,-73.957789,20007
M980174,40.774282,-73.957279,20008
M980174,40.774629,-73.957028,20009
M980174,40.774629,-73.957028,30001
M980174,40.774962,-73.956789,30002
M980174,40.775592,-73.956339,30003
M980174,40.776232,-73.955869,30004
M980174,40.776862,-73.955409,30005
M980174,40.777492,-73.954949,30006
M980174,40.778132,-73.954479,30007
M980174,40.778483,-73.954220,30008
M980174,40.778483,-73.954220,40001
M980174,40.778812,-73.953979,40002
M980174,40.779492,-73.953489,40003
M980174,40.780122,-73.953029,40004
M980174,40.780742,-73.952579,40005
M980174,40.781382,-73.952129,40006
M980174,40.781602,-73.951949,40007
M980174,40.782002,-73.951669,40008
M980174,40.782212,-73.951519,40009
M980174,40.782622,-73.951209,40010
M980174,40.783252,-73.950739,40011
M980174,40.783882,-73.950279,40012
M980174,40.784512,-73.949819,40013
M980174,40.784582,-73.949769,40014
M980174,40.785192,-73.949329,40015
M980174,40.785763,-73.948902,40016
M980174,40.785763,-73.948902,50001
M980174,40.785862,-73.948829,50002
M980174,40.786492,-73.948379,50003
M980174,40.787122,-73.947919,50004
M980174,40.787222,-73.947839,50005
M980174,40.787742,-73.947459,50006
M980174,40.788312,-73.947039,50007
M980174,40.788372,-73.946999,50008
M980174,40.788982,-73.946559,50009
M980174,40.789052,-73.946509,50010
M980174,40.789632,-73.946089,50011
M980174,40.790022,-73.945799,50012
M980174,40.790252,-73.945629,50013
M980174,40.790542,-73.945419,50014
M980174,40.790882,-73.945169,50015
M980174,40.791562,-73.944669,50016
M980174,40.791911,-73.944417,50017
M980174,40.791911,-73.944417,60001
M980174,40.792242,-73.944179,60002
M980174,40.792862,-73.943719,60003
M980174,40.793492,-73.943269,60004
M980174,40.794122,-73.942799,60005
M980174,40.794752,-73.942349,60006
M980174,40.795392,-73.941879,60007
M980174,40.795492,-73.941799,60008
M980174,40.796052,-73.941399,60009
M980174,40.796832,-73.940849,60010
M980174,40.797262,-73.940509,60011
M980174,40.797822,-73.940097,60012
M980174,40.797822,-73.940097,70001
M980174,40.797942,-73.940009,70002
M980174,40.798622,-73.939519,70003
M980174,40.799242,-73.939059,70004
M980174,40.799872,-73.938599,70005
M980174,40.800502,-73.938149,70006
M980174,40.801132,-73.937679,70007
M980174,40.801762,-73.937229,70008
M980174,40.802392,-73.936769,70009
M980174,40.803012,-73.936309,70010
M980174,40.803692,-73.935809,70011
M980174,40.803935,-73.935634,70012
M980174,40.803935,-73.935634,80001
M980174,40.804362,-73.935329,80002
M980174,40.804982,-73.934869,80003
M980174,40.804242,-73.933139,80004
M980174,40.804032,-73.932639,80005
M980174,40.803932,-73.932399,80006
M980174,40.803952,-73.932289,80007
M980174,40.803962,-73.932109,80008
M980174,40.803962,-73.931839,80009
M980174,40.803982,-73.931489,80010
M980174,40.804032,-73.931249,80011
M980174,40.804082,-73.931129,80012
M980174,40.804142,-73.931059,80013
M980174,40.804242,-73.931009,80014
M980174,40.804352,-73.931019,80015
M980174,40.804482,-73.931109,80016
M980174,40.804682,-73.931299,80017
M980174,40.805032,-73.931629,80018
M980174,40.805352,-73.931929,80019
M980174,40.805672,-73.932259,80020
M980174,40.805952,-73.932609,80021
M980174,40.806252,-73.932889,80022
M980174,40.807002,-73.933569,80023
M980174,40.807082,-73.933639,80024
M980174,40.807162,-73.933699,80025
M980174,40.807512,-73.933969,80026
M980174,40.807872,-73.934209,80027
M980174,40.808202,-73.934409,80028
M980174,40.808542,-73.934559,80029
M980174,40.808752,-73.934649,80030
M980174,40.808882,-73.934689,80031
M980174,40.808992,-73.934729,80032
M980174,40.809092,-73.934759,80033
M980174,40.809402,-73.934839,80034
M980174,40.809672,-73.934879,80035
M980174,40.809782,-73.934899,80036
M980174,40.809982,-73.934899,80037
M980174,40.810232,-73.934909,80038
M980174,40.810492,-73.934899,80039
M980174,40.810872,-73.934829,80040
M980174,40.811452,-73.934689,80041
M980174,40.811912,-73.934569,80042
M980174,40.812462,-73.934469,80043
M980174,40.812982,-73.934419,80044
M980174,40.814072,-73.934329,80045
M980174,40.814132,-73.934319,80046
M980174,40.814192,-73.934309,80047
M980174,40.814992,-73.934239,80048
M980174,40.815512,-73.934189,80049
M980174,40.815882,-73.934139,80050
M980174,40.816872,-73.934019,80051
M980174,40.817072,-73.934009,80052
M980174,40.817152,-73.933999,80053
M980174,40.817262,-73.933989,80054
M980174,40.817402,-73.933979,80055
M980174,40.817592,-73.933989,80056
M980174,40.818002,-73.934029,80057
M980174,40.818672,-73.934169,80058
M980174,40.819102,-73.934259,80059
M980174,40.819612,-73.934309,80060
M980174,40.820832,-73.934329,80061
M980174,40.821422,-73.934329,80062
M980174,40.822212,-73.934289,80063
M980174,40.822552,-73.934299,80064
M980174,40.823062,-73.934359,80065
M980174,40.823642,-73.934379,80066
M980174,40.824012,-73.934399,80067
M980174,40.824792,-73.934379,80068
M980174,40.825322,-73.934399,80069
M980174,40.826262,-73.934489,80070
M980174,40.827392,-73.934609,80071
M980174,40.828032,-73.934689,80072
M980174,40.828092,-73.934699,80073
M980174,40.828522,-73.934729,80074
M980174,40.829272,-73.934839,80075
M980174,40.829762,-73.934899,80076
M980174,40.829812,-73.934909,80077
M980174,40.830022,-73.934929,80078
M980174,40.830252,-73.934959,80079
M980174,40.830912,-73.935029,80080
M980174,40.831112,-73.935059,80081
M980174,40.831302,-73.935089,80082
M980174,40.831912,-73.935149,80083
M980174,40.832172,-73.935179,80084
M980174,40.832512,-73.935219,80085
M980174,40.832632,-73.935229,80086
M980174,40.832962,-73.935249,80087
M980174,40.833302,-73.935259,80088
M980174,40.833402,-73.935259,80089
M980174,40.833772,-73.935249,80090
M980174,40.834422,-73.935219,80091
M980174,40.834502,-73.935209,80092
M980174,40.834932,-73.935139,80093
M980174,40.835362,-73.935029,80094
M980174,40.835582,-73.934959,80095
M980174,40.835832,-73.934849,80096
M980174,40.835932,-73.934809,80097
M980174,40.836142,-73.934709,80098
M980174,40.837302,-73.934059,80099
M980174,40.837712,-73.933819,80100
M980174,40.837862,-73.933729,80101
M980174,40.838012,-73.933649,80102
M980174,40.838362,-73.933459,80103
M980174,40.838722,-73.933269,80104
M980174,40.838852,-73.933199,80105
M980174,40.839532,-73.932849,80106
M980174,40.840452,-73.932329,80107
M980174,40.840882,-73.932079,80108
M980174,40.841482,-73.931749,80109
M980174,40.841772,-73.931619,80110
M980174,40.841912,-73.931559,80111
M980174,40.841942,-73.931549,80112
M980174,40.842112,-73.931499,80113
M980174,40.842312,-73.931449,80114
M980174,40.842462,-73.931439,80115
M980174,40.842632,-73.931439,80116
M980174,40.842942,-73.931469,80117
M980174,40.843362,-73.931529,80118
M980174,40.843552,-73.931539,80119
M980174,40.843742,-73.931509,80120
M980174,40.843932,-73.931459,80121
M980174,40.844132,-73.931369,80122
M980174,40.844362,-73.931219,80123
M980174,40.844572,-73.931059,80124
M980174,40.844992,-73.930709,80125
M980174,40.845142,-73.930619,80126
M980174,40.845282,-73.930579,80127
M980174,40.845332,-73.930559,80128
M980174,40.845512,-73.930539,80129
M980174,40.845542,-73.930539,80130
M980174,40.845702,-73.930649,80131
M980174,40.845842,-73.930759,80132
M980174,40.845932,-73.930859,80133
M980174,40.846052,-73.930999,80134
M980174,40.846132,-73.931159,80135
M980174,40.846492,-73.932079,80136
M980174,40.846542,-73.932039,80137
M980174,40.846632,-73.931969,80138
M980174,40.846692,-73.931919,80139
M980174,40.846792,-73.931849,80140
M980174,40.846932,-73.932169,80141
M980174,40.846984,-73.932294,80142
M980174,40.846984,-73.932294,90001
M980174,40.847172,-73.932749,90002
M980174,40.847412,-73.933309,90003
M980174,40.847702,-73.934009,90004
M980174,40.847925,-73.934549,90005
M980174,40.847925,-73.934549,100001
M980174,40.847992,-73.934709,100002
M980174,40.848463,-73.935815,100003
M980174,40.848463,-73.935815,110001
M980174,40.848512,-73.935929,110002
M980174,40.848702,-73.936429,110003
M980174,40.848842,-73.936769,110004
M980174,40.848882,-73.936899,110005
M980174,40.848922,-73.937089,110006
M980174,40.848982,-73.937329,110007
M980174,40.849062,-73.937779,110008
M980174,40.849108,-73.938014,110009
M980174,40.849108,-73.938014,120001
M980174,40.849182,-73.938389,120002
M980174,40.849292,-73.938949,120003
M980174,40.849682,-73.938779,120004
M980174,40.849982,-73.938649,120005
M980174,40.850902,-73.938279,120006
M980174,40.851220,-73.938160,120007
M980174,40.851220,-73.938160,130001
M980174,40.852409,-73.937723,130002
M980174,40.852409,-73.937723,140001
M980174,40.853652,-73.937338,140002
M980174,40.853652,-73.937338,150001
M980174,40.855098,-73.936886,150002
M980174,40.855098,-73.936886,160001
M980174,40.855422,-73.936789,160002
M980174,40.855702,-73.936639,160003
M980174,40.857102,-73.935599,160004
M980174,40.857365,-73.935404,160005
M980174,40.857365,-73.935404,170001
M980174,40.858422,-73.934619,170002
M980174,40.858672,-73.934459,170003
M980174,40.859018,-73.934250,170004
M1010381,40.856114,-73.928751,10001
M1010381,40.855552,-73.929169,10002
M1010381,40.854902,-73.929639,10003
M1010381,40.854312,-73.928249,10004
M1010381,40.854262,-73.928139,10005
M1010381,40.853942,-73.927439,10006
M1010381,40.853942,-73.927389,10007
M1010381,40.853702,-73.926809,10008
M1010381,40.853512,-73.926939,10009
